episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,info/last_target_update_ts,info/num_target_updates,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,info/learner/default_policy/allreduce_latency,info/learner/default_policy/grad_gnorm,info/learner/default_policy/td_error,info/learner/default_policy/cur_lr,info/learner/default_policy/mean_q,info/learner/default_policy/min_q,info/learner/default_policy/max_q,info/learner/default_policy/mean_td_error
-17.0,-21.0,-20.602739726027398,1146.2191780821918,0,3,87696,False,73,87,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-12-59,1589087579,4.927180051803589,425.34049129486084,19310,ip-172-31-20-81,172.31.20.81,425.34049129486084,0,87,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054]",15.933,2008.373,5.038,87696,231200,87696,173,52.333333333333336,44.4,0.16166666666666668,0.0558607452511748,0.0,0.07494777176019123,"[-0.00538301 -0.01839876 -0.08850479  0.06527781 -0.05806065 -0.13980389
  0.02685881  0.05727291  0.56220436  0.00304556  0.03517675 -0.20848608
  0.14925575  0.11072636  0.06132317  0.03499174 -0.05827427 -0.12461472
  0.20527601 -0.01599407 -0.09887075  0.2504034  -0.11564636  0.00345087
  0.00663042  0.24690437  0.10585237  0.03986502 -0.1557293   0.01970959
 -0.12448692 -0.68665075]",0.0005,-7.3298187255859375,-8.263250350952148,-2.5376274585723877,0.002666279673576355
-17.0,-21.0,-20.60810810810811,1146.4594594594594,1,3,88704,False,74,88,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-13-04,1589087584,4.959402084350586,430.2998933792114,19310,ip-172-31-20-81,172.31.20.81,430.2998933792114,0,88,00000,0,"[-21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0]","[1164, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054]",15.883,2014.682,5.188,88704,233888,88704,175,52.133333333333326,44.4,0.18333333333333335,0.0558607452511748,0.0,1.239453731414344,"[-0.24645042 -0.18459749 -0.23630619 -0.16342115 -0.6013131  -0.40345383
 -0.18640566 -0.25748682 -0.14687443 -0.21444178 -0.1828363  -0.27081442
 -0.21800947 -0.3456669  -0.05977964 -0.28841162 -0.13412857 -0.13280725
 -0.46979952 -0.4361844  -0.20979142 -0.74835014 -0.22054386 -0.24429512
 -0.29693508 -0.4668522  -0.21695232 -0.21545291 -0.18014288 -0.29205322
 -0.16342115  0.04618025]",0.0005,-6.667750358581543,-8.603409767150879,-2.14681077003479,-0.26211872696876526
-17.0,-21.0,-20.61842105263158,1143.6184210526317,2,3,89712,False,76,89,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-13-09,1589087589,5.027892589569092,435.3277859687805,19310,ip-172-31-20-81,172.31.20.81,435.3277859687805,0,89,00000,0,"[-21.0, -21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1059, 1018, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164]",22.61,1415.305,5.06,89712,236576,89712,177,52.85,44.43333333333334,0.18166666666666667,0.0558607452511748,0.0,0.16725298436811356,"[-1.10428333e-01 -1.23186111e-02  2.55546570e-02 -5.66792488e-02
 -5.06420135e-02 -8.82120132e-02 -5.38277626e-02 -7.98172951e-02
  1.05678082e-01  1.02665424e-01 -6.30664825e-02  8.55922699e-04
  1.08225346e-01  3.62577438e-02  1.59201622e-02  2.88014412e-01
  6.95290565e-02  4.33721542e-02 -1.69290543e-01  6.86278343e-02
 -1.34100914e-02  9.59033966e-01  7.25317001e-03  6.98442459e-02
 -9.55777168e-02  5.17311096e-02  6.48465157e-02  7.52768517e-02
 -3.04841995e-03 -2.00932026e-01  1.13145828e-01  1.00776196e-01]",0.0005,-7.43668270111084,-8.14870834350586,-1.9143602848052979,0.04091744124889374
-17.0,-21.0,-20.61842105263158,1143.6184210526317,0,3,90720,False,76,90,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-13-14,1589087594,4.895344257354736,440.22313022613525,19310,ip-172-31-20-81,172.31.20.81,440.22313022613525,0,90,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018]",15.552,2057.626,4.624,90720,239264,90720,179,54.3,44.6,0.188,0.055860745251174806,0.0,0.31191081861829995,"[-0.0580883  -0.05588102 -0.11743259 -0.14403296  0.17640018 -0.02556849
 -0.20788288 -0.05773783 -0.20663261  0.22904825 -0.1754942  -0.145082
 -0.06827736  0.06375933 -0.13819122 -0.1718378  -0.1010313  -0.02943182
  0.02911806 -0.14275837 -0.10015154 -0.16506958 -0.00933647 -0.09654045
  0.02410078 -0.14133072  0.4323101  -0.31601715 -0.07216215 -0.02353764
 -0.07821512 -0.01844406]",0.0005,-7.565585136413574,-8.381546020507812,-6.549005508422852,-0.05973215401172638
-17.0,-21.0,-20.61842105263158,1143.6184210526317,0,3,91728,False,76,91,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-13-19,1589087599,5.038867712020874,445.2619979381561,19310,ip-172-31-20-81,172.31.20.81,445.2619979381561,0,91,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018]",15.812,2023.817,11.756,91728,241952,91728,181,54.41666666666666,44.6,0.16333333333333333,0.0558607452511748,0.0,0.48558358345929203,"[-0.10577393 -0.02928734 -0.1487732  -0.1826868  -0.24610424 -0.19682074
 -0.21558666 -0.11291838 -0.18618679 -0.00138044  1.2453656   0.01907921
 -0.14489365 -0.33986187  0.1644969   0.15382159  0.87321377 -0.14375067
 -0.19643116 -0.0708847  -0.30227184 -0.29767132 -0.2115016  -0.18683767
 -0.00784254 -0.15060902 -0.16854143 -0.19201756 -0.18605757  0.00537252
 -0.17854595 -0.27131748]",0.0005,-7.254950523376465,-8.244851112365723,-1.869709849357605,-0.06291265785694122
-17.0,-21.0,-20.602564102564102,1146.0641025641025,2,3,92736,False,78,92,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-13-25,1589087605,5.313148498535156,450.5751464366913,19310,ip-172-31-20-81,172.31.20.81,450.5751464366913,0,92,00000,0,"[-19.0, -21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1257, 1221, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018]",15.966,2004.231,5.066,92736,244640,92736,183,55.46666666666667,44.76666666666667,0.15666666666666668,0.0558607452511748,0.0,0.36577537491508083,"[ 0.07752371 -0.00261068  0.08954477  0.1024847  -0.07518303 -0.00469589
  0.01038694 -0.00462055  0.01072264  0.01324618  0.01207018  0.03105974
  0.8561921   0.05899429 -0.00156832  0.64286566 -0.02730751 -0.01192713
  0.09453106 -0.05613327  0.03894424  0.09511185  0.03907919  1.4766264
  0.05054951 -0.07608557  0.14407969  0.15324831  0.06606007  0.05783319
 -0.12377644 -0.10569525]",0.0005,-6.914073944091797,-7.97577428817749,-1.5987131595611572,0.11348596215248108
-17.0,-21.0,-20.60759493670886,1145.5696202531647,1,3,93744,False,79,93,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-13-30,1589087610,5.25218653678894,455.8273329734802,19310,ip-172-31-20-81,172.31.20.81,455.8273329734802,0,93,00000,0,"[-21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0]","[1107, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221]",15.854,2018.473,5.093,93744,247328,93744,185,56.76666666666667,44.916666666666664,0.14333333333333334,0.0558607452511748,0.0,0.2651739657261617,"[ 0.02742863 -0.065063   -0.15891218 -0.11145353 -0.10691118 -0.00574923
 -0.13910055 -0.11247635 -0.03867674 -0.10524511 -0.05993271 -0.06141996
  0.11639977 -0.16174889 -0.09996986 -0.04237747  0.34310484 -0.05824327
 -0.10528946 -0.05934811  0.04712772  0.04349041 -0.10231304 -0.04182577
 -0.12967825 -0.11497831 -0.00855064 -0.0605526  -0.13138056  0.06564236
  0.00896358  0.03514028]",0.0005,-7.112104415893555,-8.162446022033691,-1.708970308303833,-0.043559350073337555
-17.0,-21.0,-20.60759493670886,1145.5696202531647,0,3,94752,False,79,94,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-13-35,1589087615,5.154021739959717,460.98135471343994,19310,ip-172-31-20-81,172.31.20.81,460.98135471343994,0,94,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107]",22.398,1428.71,5.235,94752,250016,94752,187,55.75,44.800000000000004,0.18333333333333335,0.0558607452511748,0.0,0.8703433783083415,"[0.13749373 0.20778108 0.10664177 0.11001301 0.26721382 0.07665634
 0.8211436  0.13528252 0.1451273  0.288877   0.13219416 0.01032925
 0.16679764 0.0934267  0.2632308  0.14023256 1.033864   0.05419493
 0.04129696 0.24843025 0.1664381  0.2670374  0.14945602 0.12572527
 0.2627697  0.17252111 0.12223864 0.08692217 0.17915344 0.17184687
 0.12650728 0.0998497 ]",0.0005,-6.537683963775635,-8.124726295471191,-1.2000067234039307,0.20033416152000427
-17.0,-21.0,-20.604938271604937,1147.0123456790122,2,3,95760,False,81,95,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-13-40,1589087620,5.152192831039429,466.13354754447937,19310,ip-172-31-20-81,172.31.20.81,466.13354754447937,0,95,00000,0,"[-20.0, -21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0]","[1223, 1185, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107]",15.841,2020.137,5.187,95760,252704,95760,189,54.93333333333333,44.699999999999996,0.16,0.0558607452511748,0.0,0.4115541482270212,"[-0.03461218 -0.05508757  0.9180746   0.0715127   0.14790964  0.03710604
  0.18214083  0.06554508  0.26356888  0.45092773  0.16399527 -0.0566268
  0.09779835 -0.11874771  0.00717115  0.03397417 -0.02077007  0.06132364
  0.80412865  0.02155638  0.02276182  0.05836248  0.7475128   0.13093567
 -0.50423574  0.03055811  0.32639122  0.1105032  -0.78250456 -0.47157812
  0.25130558  0.17586327]",0.0005,-7.073269844055176,-8.141535758972168,-2.024653196334839,0.09802389144897461
-17.0,-21.0,-20.609756097560975,1148.6951219512196,1,3,96768,False,82,96,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-13-45,1589087625,4.974863529205322,471.1084110736847,19310,ip-172-31-20-81,172.31.20.81,471.1084110736847,0,96,00000,0,"[-21.0, -19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0]","[1285, 1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185]",22.595,1416.219,5.479,96768,255392,96768,191,52.050000000000004,44.5,0.17,0.0558607452511748,0.0,0.6344166568416886,"[ 0.0276556  -0.05059147 -0.28382158 -0.8541422  -0.07867527 -0.1591382
 -0.18494415 -0.16389132 -0.2606616  -0.16660452 -0.1377716  -0.01717377
  0.14958096 -0.3030944  -0.2055726  -0.09312439 -0.05537367 -0.12617636
 -0.26358032  0.07285118  0.10476255 -0.06107044  0.09370136 -0.11448574
  0.02826786 -0.18363667 -0.17111397 -0.16285706 -0.24531937 -0.18767881
 -0.19925547  0.01955128]",0.0005,-6.950076103210449,-8.13550090789795,-1.1137038469314575,-0.13229325413703918
-17.0,-21.0,-20.609756097560975,1148.6951219512196,0,3,97776,False,82,97,0c391b2a29354e99b8305984e66b5a4e,2020-05-10_05-13-50,1589087630,4.834293842315674,475.94270491600037,19310,ip-172-31-20-81,172.31.20.81,475.94270491600037,0,97,00000,0,"[-19.0, -20.0, -17.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -20.0, -21.0, -20.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -20.0, -21.0, -20.0, -21.0, -20.0, -20.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -19.0, -21.0, -21.0, -20.0, -21.0, -21.0]","[1292, 1308, 1613, 1014, 1037, 1028, 1220, 1138, 1177, 1096, 1197, 1314, 1250, 1208, 1102, 1158, 1362, 1063, 1200, 1235, 1347, 1184, 1043, 1041, 1015, 1203, 1192, 1068, 1009, 1097, 1008, 1020, 1147, 1123, 1215, 1100, 1116, 1087, 1169, 1087, 996, 1010, 1197, 1188, 1201, 1152, 1027, 1204, 1140, 1093, 1138, 1224, 1194, 1163, 1117, 1214, 1217, 999, 1091, 1102, 1131, 1273, 1113, 1130, 1019, 1125, 1094, 1267, 1200, 1018, 1061, 1239, 1054, 1164, 1059, 1018, 1257, 1221, 1107, 1223, 1185, 1285]",15.542,2058.933,4.462,97776,258080,97776,193,52.1,44.5,0.2,0.055860745251174806,0.0,0.05520045742146359,"[-0.24446869 -0.05872202  0.17591715  0.11793756  0.03485441  0.0058732
 -0.02419758  0.13422489  0.85600615 -0.02423382  0.13478422 -0.12499094
  0.02649021  0.01903343  0.08335161 -0.2831111  -0.2570138   0.09497643
  0.04278517  0.08395672 -0.0836525   0.13138485  0.01059771 -0.10432243
  0.0964306  -0.03919363 -0.07684994 -0.03790092  0.12542737 -0.02328253
  0.12281883 -0.06270075]",0.0005,-6.4137163162231445,-7.940712928771973,-0.9012424349784851,0.026631558313965797
